GeneID	Spleen_rep1	Spleen_rep2	Spleen_rep3	Spleen_rep4	Spleen_rep5	Spleen_rep6
XP_005561502.1	0.137051	0.0824528	0.119746	0.205355	0.210771	
XP_005561503.1	13.1363	12.822	10.1474	12.7059	11.7934	
XP_005561510.3	0.881317	1.03077	1.56714	0.80507	2.53581	
XP_005561512.1	40.4886	24.848	24.6766	22.5926	26.1746	
XP_005561516.3	0.0	0.0	0.0	0.0	0.0	
XP_005561523.3	26.4148	28.8436	26.2868	30.0514	28.9788	
XP_005561525.3	3.35704	3.77475	3.84119	4.49134	4.70346	
XP_005561526.2	0.80927	0.908495	0.712059	1.69115	0.54701	
XP_005561530.3	26.921	21.2989	18.636	27.2963	26.2539	
XP_005561533.1	1.63837	2.62466	1.12803	1.37156	1.8815	
XP_005561534.1	0.153105	0.0960489	0.069609	0.162687	0.0464933	
XP_005561542.3	0.0207806	4.6474e-08	4.19932e-05	4.57024e-05	0.00560171	
XP_005561547.2	0.730145	0.755376	0.469988	0.490484	0.637996	
XP_005561559.1	7.31709	7.46643	6.65699	8.51599	7.79476	
XP_005561607.3	1.51429	6.18472e-10	1.12072	0.635352	0.642311	
XP_005561612.1	85.2931	78.704	80.0431	70.031	63.2674	
XP_005561613.1	0.522413	0.544924	0.280537	0.385055	0.540003	
XP_005561620.1	6.14366	5.00554	3.27322	6.02483	6.39442	
XP_005561624.3	2.40768	1.9079	1.2622	2.65936	3.22224	
XP_005561629.1	28.2408	19.9316	22.1741	26.1856	25.3926	
XP_005561648.3	12.768	12.7189	12.9349	12.4384	11.3987	
XP_005561652.3	0.339291	0.115797	0.0332579	0.249622	0.00710493	
XP_005561656.3	0.0	0.0	0.0	0.0	0.0	
XP_005561665.1	110.478	127.661	162.577	99.5662	120.693	
XP_005561666.1	0.161049	0.237699	0.222114	0.818651	0.690343	
XP_005561668.1	44.8183	25.4544	19.8226	37.0564	28.538	
XP_005561669.1	99.8561	101.649	68.0447	106.518	80.6516	
XP_005561674.1	0.0470599	0.0	0.0	2.51956e-06	2.78216e-06	
XP_005561680.1	0.0	4.32389e-05	0.0	0.0	0.0	
XP_005561700.2	0.00503441	0.0	0.0218101	0.0	0.0	
XP_005561708.3	0.320783	0.247487	0.243547	0.495183	0.436208	
XP_005561714.3	0.219923	0.272905	0.18109	0.265435	0.176268	
XP_005561718.1	20.0524	27.836	25.2271	25.4958	24.4872	
XP_005561722.1	0.55749	0.449382	0.00983594	2.3436	3.26089	
XP_005561733.1	0.0	0.0	0.0	0.0	0.0	
XP_005561751.3	14.0575	12.6397	10.9943	12.1742	16.2662	
XP_005561762.1	8.12858	5.35501	5.03406	7.3958	4.46777	
XP_005561764.1	63.2498	75.6917	54.2924	67.9113	74.1503	
XP_005561770.2	2.42987	0.0135115	1.03923	1.3478	1.71568	
XP_005561779.2	2.86536	2.01857	0.617145	1.60261	0.640984	
XP_005561780.2	3.85385	2.03377	3.31651	2.17892	1.66828	
XP_005561782.1	2.48694	2.24676	2.63935	2.63324	2.52746	
XP_005561783.1	61.75	53.0398	48.5686	55.617	50.4473	
XP_005561784.2	22.4371	24.3568	15.3234	24.5016	21.6591	
XP_005561792.1	7.28225	6.37383	6.78273	5.29719	5.75361	
XP_005561804.2	16.8136	17.8088	20.1502	21.6646	19.2011	
XP_005561808.2	27.8649	21.7274	17.3442	23.0957	24.7595	
XP_005561811.1	0.0	0.0	1.46823e-05	0.0	0.0	
XP_005561819.2	0.0885511	0.164195	0.101123	0.126652	0.0353173	
XP_005561824.1	0.185615	0.0709165	0.0461991	0.0771099	0.203092	
XP_005561825.1	51.4645	46.1388	45.9033	41.7659	38.3769	
XP_005561828.1	17.6462	16.613	15.3342	18.8883	17.0638	
XP_005561831.3	82.1376	32.8294	62.6405	43.9027	53.2471	
XP_005561832.2	13.6649	11.1391	9.09414	12.8583	12.6216	
XP_005561834.1	17.6943	14.5834	15.0809	17.9831	17.1634	
XP_005561837.3	2.01207	2.27091	1.24341	2.32042	1.834	
XP_005561839.3	65.4964	61.0661	62.3013	66.3781	60.6069	
XP_005561847.2	0.997595	0.00057436	0.573185	0.00108603	1.30039	
XP_005561858.2	0.156859	0.306425	0.252273	0.146463	0.0	
XP_005561869.1	136.942	98.8026	122.097	125.911	106.628	
XP_005561870.1	5.64579	2.37603	0.029811	21.259	14.2201	
XP_005561873.2	11.0925	14.3939	7.99682	44.9526	18.344	
XP_005561876.1	12.0479	9.12197	3.41098	6.17997	5.75628	
XP_005561877.1	35.8697	45.9542	39.4148	36.6357	41.2548	
XP_005561878.2	15.5544	3.39756	3.99328	6.34338	4.07589	
XP_005561882.1	20.5423	24.1571	23.4325	22.4569	23.485	
XP_005561884.1	0.258773	0.0	0.131051	0.194362	0.270638	
XP_005561904.2	6.40603	4.49902	4.5217	6.6978	6.85562	
XP_005561909.1	32.7539	16.3967	20.728	15.2813	13.655	
XP_005561913.3	29.5108	7.80099	11.5724	25.8807	18.212	
XP_005561918.1	0.0	0.177816	0.0	0.102528	0.152325	
XP_005561930.1	26.1501	19.1683	17.7576	23.6672	22.8738	
XP_005561931.1	0.0	0.0	0.0	0.0549643	0.0	
XP_005561934.1	0.0	0.0	0.0	0.0	0.0	
XP_005561941.1	0.0138884	0.0	0.0	0.0253416	0.0	
XP_005561947.3	0.44024	0.63078	0.453666	0.525178	0.545548	
XP_005561949.3	14.1607	15.6319	12.4157	16.7461	17.166	
XP_005561953.2	0.222181	0.529062	0.248206	0.426931	0.307412	
XP_005561957.1	89.6018	89.1073	108.92	97.2651	102.423	
XP_005561958.3	0.0510454	0.0286029	0.0465843	0.0155506	0.0	
XP_005561963.1	4.04839	5.38755	1.91336	5.12863	5.52738	
XP_005561966.2	314.652	350.325	383.492	365.025	332.38	
XP_005561968.3	13.9506	11.9962	9.21223	15.4466	15.2795	
XP_005561975.3	0.0	0.0	0.0	0.0	0.0	
XP_005562006.1	7.40764	4.6559	5.1976	6.03232	5.47539	
XP_005562014.1	53.7199	29.9506	30.9008	47.6279	38.3717	
XP_005562016.3	1.39959	2.46004	3.32788	1.38881	0.047047	
XP_005562026.1	0.12094	0.0	0.146382	0.201531	0.406958	
XP_005562036.3	2.81508	1.01212	2.26769	3.08041	1.93817	
XP_005562044.1	0.0	0.0	0.0	0.0	0.0	
XP_005562047.1	10.6476	6.18037	2.53465	16.5705	3.91831	
XP_005562061.3	10.7032	8.16292	9.56622	13.7528	11.9768	
XP_005562069.3	15.3226	15.3583	14.0623	18.0166	14.9901	
XP_005562071.1	238.308	258.087	297.671	236.623	250.535	
XP_005562079.1	3.59337	3.78576	2.59882	4.8409	3.75614	
XP_005562082.1	0.928999	0.863733	0.356055	1.09345	0.642699	
XP_005562089.3	12.6637	17.1666	10.3027	20.6662	17.8096	
XP_005562093.1	23.8501	19.0781	15.6363	24.5225	21.6294	
XP_005562101.3	2.93937	3.19875	3.41826	6.59091	4.82317	
XP_005562103.1	10.7373	12.0226	11.9298	10.1327	10.4397	
XP_005562107.1	106.552	98.1726	125.313	73.6598	69.7535	
XP_005562108.3	2.10621	1.68913	1.43853	3.43048	3.41737	
XP_005562111.1	486.992	110.593	130.801	251.311	126.255	
XP_005562122.2	37.8237	36.6502	48.5434	35.1558	32.8781	
XP_005562123.3	10.5773	8.19353	9.91438	9.45064	7.83647	
XP_005562136.3	0.0	0.0	0.0	0.0560154	0.0	
XP_005562140.2	2.33084	2.45548	1.42217	0.409852	0.928426	
XP_005562141.3	0.0194872	0.0	0.0	0.0	0.0	
XP_005562149.1	2.11985	1.75659	1.92823	2.26175	1.71378	
XP_005562150.3	83.0819	85.5108	70.3888	82.9696	80.1675	
XP_005562153.3	242.046	289.634	283.197	221.42	266.858	
XP_005562154.3	0.132244	0.39484	0.0	0.0471598	0.0	
XP_005562158.3	0.186194	0.165103	0.0331986	0.129843	0.26973	
XP_005562161.2	0.0	0.0	0.0	0.0538815	0.0860887	
XP_005562170.2	1.01514	0.274935	0.0995329	1.18953	0.868919	
XP_005562171.3	0.0457709	0.127843	0.111132	0.306092	0.110823	
XP_005562173.2	0.0	0.0	0.0	0.0206819	0.288891	
XP_005562175.3	0.0	0.0	0.0	0.0	0.0	
XP_005562178.3	0.0	0.0	0.0	0.0	0.0	
XP_005562184.3	4.40931	4.45866	6.31092	5.2896	7.61996	
XP_005562186.3	0.0	0.0	0.0	0.0	0.0737509	
XP_005562188.2	0.0437934	0.16194	0.143865	0.170755	0.0632679	
XP_005562206.1	24.6862	24.6051	26.3819	21.2314	19.6941	
XP_005562207.1	0.49034	1.45347	0.214958	0.115422	0.419945	
XP_005562220.2	9.17701	9.69669	8.31996	11.7401	11.2193	
XP_005562225.1	0.0	0.0	0.0	0.0	0.0	
XP_005562226.1	101.167	86.3278	101.9	92.0792	106.83	
XP_005562231.1	1.45402	0.831885	0.0024967	1.78471	3.28306	
XP_005562243.1	0.327455	0.962628	0.165026	0.558792	0.339154	
XP_005562258.1	0.305785	0.0	0.336204	0.256198	0.284757	
XP_005562262.3	0.335089	0.286886	0.285722	0.112732	0.206972	
XP_005562263.1	3.02272	1.96408	2.44262	2.6526	3.67082	
XP_005562268.1	55.994	57.973	71.0238	43.6603	54.9246	
XP_005562275.1	60.657	10.7696	5.23938	31.7626	22.0317	
XP_005562279.3	0.00621904	0.0	0.0	0.0	0.0	
XP_005562308.1	24.3104	17.9685	19.298	20.7754	20.1397	
XP_005562318.3	0.51627	0.880739	0.984632	0.557332	1.00889	
XP_005562326.3	28.6182	14.16	17.5763	25.4976	13.5129	
XP_005562349.3	22.8454	32.4158	25.7075	22.3742	24.5698	
XP_005562352.1	0.770796	0.801393	0.572071	1.13176	0.989782	
XP_005562354.1	24.3014	20.1878	16.968	27.1503	29.369	
XP_005562359.1	1.39428e-08	2.03334e-08	1.05037e-09	0.0	0.0	
XP_005562387.2	550.283	622.176	754.351	567.455	550.214	
XP_005562389.2	0.0	0.0	0.0	0.0	0.0	
XP_005562394.3	7.35596	0.08734	4.43358	0.0	0.143508	
XP_005562400.1	2.14473	1.28875	1.96718	0.780681	1.36522	
XP_005562410.3	0.840766	0.603152	0.670247	0.336115	0.00549136	
XP_005562418.3	6.24931	6.09373	5.90097	5.26053	5.1628	
XP_005562422.2	9.8002	11.1298	9.61662	11.5544	11.2836	
XP_005562426.3	2.84849	3.37525	2.5625	3.62381	3.92228	
XP_005562460.1	0.0	0.0	0.0	0.0	0.0	
XP_005562474.1	271.635	435.099	347.655	294.921	303.894	
XP_005562475.3	4.82181	5.61896	2.62651	1.92933	3.45739	
XP_005562503.2	0.0	0.0	0.0559334	0.0	0.0	
XP_005562506.3	0.0	0.0	0.0	0.0	0.0	
XP_005562507.3	0.0	0.0	0.0	0.0	0.0	
XP_005562508.3	0.0	0.0	0.0	0.0	0.0	
XP_005562510.3	0.0	0.0	0.0	0.0	0.0	
XP_005562511.4	0.0	0.0	0.0	0.0	0.0	
XP_005562512.2	0.0	0.0	0.0	0.0	0.0	
XP_005562513.3	0.0	0.0	0.0	0.0	0.0	
XP_005562514.3	0.0	0.0	0.0	0.0	0.0	
XP_005562515.3	0.0143125	0.0	0.0	0.0346553	0.0	
XP_005562525.3	3.57985	3.83329	1.58327	2.09237	2.35369	
XP_005562547.1	0.0	1.86757e-07	1.96142e-10	0.0	0.000248294	
XP_005562560.3	7.37714	5.31532	6.86384	5.02219	4.61485	
XP_005562568.3	4.05724	2.2989	0.00474649	0.487439	2.55065	
XP_005562576.3	0.153213	0.637474	0.181195	0.75327	1.75138	
XP_005562578.3	0.0328487	0.00108039	0.163032	0.410522	0.0438743	
XP_005562594.3	2.61034e-05	0.0	0.00696617	2.41509e-06	3.09195e-10	
XP_005562595.1	1.67042	2.6598	0.651758	2.05416	2.02873	
XP_005562596.1	0.156699	0.167964	0.0	0.0616978	0.0	
XP_005562602.2	125.314	53.0665	2.92747	31.6347	39.6589	
XP_005562604.3	0.0	0.0	0.0	0.0	0.0	
XP_005562605.1	0.0	0.0	0.0	0.0	0.0	
XP_005562611.3	0.0	0.0	0.0	0.0	0.0	
XP_005562614.1	0.0	0.0	0.0	0.0	0.0	
XP_005562621.3	4.56894	2.89461	2.60776	1.36378	4.18099	
XP_005562622.3	0.0	0.0	0.0	0.0	0.0	
XP_005562626.1	0.0	0.0	0.0	0.0	0.0	
XP_005562627.1	0.0	0.0	0.0	0.274756	0.0	
XP_005562634.3	13.1089	15.6647	10.0196	11.0436	10.61	
XP_005562638.1	1.75578	5.0819	2.28713	3.63885	3.59528	
XP_005562641.3	0.0	0.0	0.0	0.0	0.0	
XP_005562645.1	0.199404	0.228087	0.157955	0.206324	0.208097	
XP_005562646.2	6.49076	9.00152	6.05983	7.64132	7.40865	
XP_005562647.3	12.3814	16.6174	17.1249	14.4234	15.8446	
XP_005562649.1	0.0	0.0	0.0	0.0	0.0	
XP_005562664.3	1.28523	1.97316	1.26847	1.33384	1.32405	
XP_005562670.2	9.07487	9.74383	9.49401	11.7671	11.2575	
XP_005562671.3	2.97795	1.40291	2.1862	2.15419	1.18866	
XP_005562676.2	0.0	1.77718	2.22674	3.96242	3.09375	
XP_005562681.3	26.429	20.474	18.1381	29.7881	24.7047	
XP_005562682.3	1.73178	2.54894	1.66607	2.21697	1.40002	
XP_005562683.3	6.42371	10.3734	3.48776	5.93047	7.57272	
XP_005562700.1	0.0113417	0.105133	0.0103706	0.0259614	0.0543423	
XP_005562705.2	23.0335	6.01281	18.2081	6.72846	13.0776	
XP_005562709.1	0.0945751	0.158621	0.0246178	0.131496	0.228647	
XP_005562710.2	3.09995	2.57309	2.36839	2.16092	3.87314	
XP_005562714.3	14.6293	8.667	9.52949	8.05062	8.79123	
XP_005562717.1	0.145114	0.0	0.0	0.93243	0.0	
XP_005562719.1	69.8336	51.7612	30.5609	53.5316	29.1056	
XP_005562721.1	43.9948	39.7147	27.2078	43.5345	37.9813	
XP_005562726.2	0.000939014	3.29723e-05	0.000270888	5.99816e-08	4.97799e-07	
XP_005562748.3	0.111118	0.18563	0.322986	0.795349	0.649595	
XP_005562754.1	1.51231	1.98443	2.39783	1.64935	2.08831	
XP_005562758.3	0.155163	0.0216922	0.212082	0.173071	0.156224	
XP_005562766.3	4.11373	4.29152	4.80559	4.32568	1.07894	
XP_005562775.1	0.969145	0.257606	0.320157	1.13485	0.721459	
XP_005562782.3	87.0784	79.374	84.5174	78.2182	76.5765	
XP_005562783.3	0.0133016	0.0447133	0.0	0.0432187	0.0213539	
XP_005562790.1	0.668392	0.353487	0.370664	0.794039	0.388862	
XP_005562795.1	0.186147	0.0	0.0	0.113908	0.0	
XP_005562797.1	0.0	0.0	0.0	0.0	0.0	
XP_005562830.2	39.5381	24.9513	49.0114	30.1279	30.7731	
XP_005562835.1	0.0	0.0	0.0	0.0334614	0.0	
XP_005562839.1	3.02384	4.4782	3.15124	4.29538	4.4558	
XP_005562853.2	3.69678	2.63629	1.1616	4.12567	5.35669	
XP_005562863.3	60.8728	24.58	21.9309	30.6023	20.7583	
XP_005562866.3	71.656	46.7825	79.4655	70.6457	78.0775	
XP_005562871.4	18.3172	16.8313	13.414	12.5386	13.7808	
XP_005562877.1	22.1902	30.2591	21.8785	25.7596	26.2157	
XP_005562880.2	27.263	26.3156	20.0131	26.1068	20.2954	
XP_005562883.1	1.75372	1.05963	0.547011	2.24927	2.14956	
XP_005562886.3	4.65826	5.16259	1.93878	1.27463	4.75483	
XP_005562887.3	6.08439	6.69285	4.42991	5.59861	8.29042	
XP_005562894.3	20.1985	10.8367	12.9005	16.0076	20.0905	
XP_005562897.3	47.0105	53.5	41.4997	57.4757	64.9526	
XP_005562900.1	7.32103	5.4439	3.71815	2.56037	1.86345	
XP_005562901.2	0.0	0.0	7.33342e-11	0.0	0.0	
XP_005562905.3	28.2487	31.5761	19.6033	44.3565	40.8249	
XP_005562906.3	0.00704029	0.0	0.0	0.0	0.0	
XP_005562907.1	10.2825	27.1213	8.86492	26.7229	19.4686	
XP_005562909.1	0.945257	1.02202	1.49922	1.05666	0.7752	
XP_005562911.3	1.9825	2.97085	0.810106	9.83959	3.229	
XP_005562917.3	0.381863	0.511494	0.439055	0.37071	0.119017	
XP_005562919.2	0.0151257	0.0814566	0.0	0.0	0.0	
XP_005562920.2	0.0	0.0	0.0	1.27717e-07	1.32129e-06	
XP_005562923.2	14.6803	16.2727	15.0172	14.7381	14.1449	
XP_005562926.3	2.58858	3.9268	2.51585	3.12425	4.26423	
XP_005562927.3	0.134648	0.0	7.54556e-10	0.196976	0.141621	
XP_005562933.1	0.0103469	0.0487988	0.090785	0.0252527	0.0397049	
XP_005562944.3	0.0	0.0	0.0	0.0	0.0	
XP_005562952.1	0.0	0.100511	0.0	0.0	0.0	
XP_005562956.3	7.38868	8.71491	5.37318	10.8841	9.90846	
XP_005562957.1	0.0	0.0	0.0	0.0	0.0	
XP_005562962.3	0.0	0.0	0.0	0.00746859	0.0291378	
XP_005562971.3	13.834	12.0182	12.5046	7.75783	9.53392	
XP_005562973.3	6.52633	9.39483	16.3183	2.87025	4.33038	
XP_005562975.1	21.2184	17.5189	45.5321	12.1242	14.8994	
XP_005562990.1	26.4623	7.83495	10.2331	7.89655	15.2851	
XP_005562995.1	16.8334	13.27	14.6833	15.9378	13.4698	
XP_005562998.1	8.97473	18.2679	4.31978	15.7274	17.3153	
XP_005563008.1	0.340711	0.375936	0.240439	0.323774	0.347329	
XP_005563012.3	8.64832	5.26643	5.26743	7.05632	4.88766	
XP_005563014.1	0.31165	0.0591312	0.329463	0.0703869	0.0809907	
XP_005563022.1	13.3497	14.5244	13.5401	13.7324	13.5369	
XP_005563032.3	0.244286	0.358214	0.417041	0.334156	0.147871	
XP_005563034.1	44.0276	30.4959	39.0522	32.1583	31.8222	
XP_005563035.1	59.3758	50.6261	55.6095	53.9742	51.1737	
XP_005563037.1	0.52976	0.437453	0.306201	0.547135	0.565437	
XP_005563046.1	0.101151	0.0	0.0	0.0	0.0	
XP_005563048.1	40.3289	46.9884	50.2932	45.316	40.9581	
XP_005563049.4	1.56287	2.28059	1.1527	3.66642	3.20338	
XP_005563054.2	15.7213	12.435	15.7236	11.846	15.9182	
XP_005563058.1	110.301	78.4375	111.275	81.4688	83.7231	
XP_005563091.3	1.72452	1.35979	1.58615	1.65089	1.434	
XP_005563094.3	11.546	11.526	8.40592	13.3438	11.7288	
XP_005563096.1	15.172	15.1799	12.829	20.3781	16.5997	
XP_005563099.2	0.10297	0.0868645	0.0628387	0.0909123	0.116357	
XP_005563109.1	39.2496	31.1393	47.3587	43.0875	38.246	
XP_005563111.2	18.7765	14.6668	16.4196	11.7021	15.2434	
XP_005563112.3	8.62553	5.72188	4.31656	11.4754	6.39608	
XP_005563113.3	11.4272	11.2875	11.058	13.8225	10.5199	
XP_005563115.3	13.9755	5.09074	7.31145	5.25429	6.38653	
XP_005563116.3	1.59964	2.56386	2.06004	3.07442	3.05458	
XP_005563119.1	75.9442	58.0044	62.0977	58.7907	60.8039	
XP_005563120.3	1.94356	1.61696	3.84685	1.54802	2.35749	
XP_005563121.3	0.0	0.0	0.0	0.0	0.0	
XP_005563132.1	0.307476	0.0	0.0	0.214417	0.0	
XP_005563157.2	10.8774	9.74807	8.49022	9.46454	10.952	
XP_005563159.1	48.5658	45.9212	57.5669	43.325	43.8972	
XP_005563182.3	2.39654	1.8519	1.55933	1.74523	2.3804	
XP_005563188.3	0.424614	0.235647	0.0903005	0.246173	0.297654	
XP_005563194.2	0.0	0.0	0.0	0.0	0.0	
XP_005563203.3	27.2757	39.4341	38.6879	28.1744	74.6597	
XP_005563204.1	24.9487	17.2535	32.5129	7.57748	9.42063	
XP_005563210.1	43.7677	59.0213	48.7925	55.8857	61.9537	
XP_005563211.3	0.051935	0.168201	1.1132	0.191773	1.10207	
XP_005563218.1	0.576785	5.76676	2.52586	2.87343	3.22021	
XP_005563222.1	1.6203	1.277	2.09927	0.988393	0.620399	
