GeneID	Muscle_rep1	Muscle_rep2	Muscle_rep3	Muscle_rep4	Muscle_rep5	Muscle_rep6
XP_005594159.1	0.0	0.0	0.0104853	0.0	0.0	0.0326853
XP_005594163.1	0.237787	0.287248	0.0355984	0.313722	0.22903	1.45076
XP_005594168.1	0.441614	0.412557	0.413201	0.473874	0.343098	0.992614
XP_005594173.1	1.16278	1.07746	0.882957	0.471986	0.580359	1.43483
XP_005594177.1	0.0	0.101493	0.0	0.0	0.490937	0.403937
XP_005594183.1	0.0178033	0.029756	0.0141585	0.0283876	0.0449251	0.0108855
XP_005594189.1	2.94273	2.32731	3.40261	2.63749	2.50855	2.18566
XP_005594198.3	0.0	0.0	0.0	0.0	0.112694	0.0
XP_005594200.1	0.0438993	0.122482	0.0992893	0.132389	0.0824714	0.414022
XP_005594201.1	15.3732	18.9464	8.86083	8.69443	12.2607	24.5584
XP_005594202.3	2.1827	2.77231	2.04554	2.77778	2.49339	2.63435
XP_005594203.1	27.0555	29.5836	25.3979	33.4858	29.4205	31.4783
XP_005594208.1	3.24985	3.17906	2.47887	2.08877	2.34408	5.21099
XP_005594212.1	11.1821	16.0546	11.9797	12.0955	14.1719	25.4936
XP_005594216.3	1.13781	0.689101	0.254344	0.560175	0.0494334	5.63069e-10
XP_005594224.1	0.11864	0.135166	0.130495	0.115235	0.357153	0.239274
XP_005594225.3	2.1046	0.111297	0.201026	1.0142	0.0993067	1.26024
XP_005594237.2	0.416371	0.158056	0.0	0.0	0.0676569	0.38236
XP_005594239.3	2.57601	0.872591	1.93321	2.37117	1.21671	1.75298
XP_005594248.3	0.0	3.22535e-07	0.0847633	0.274487	0.0	0.0
XP_005594260.1	0.0	0.379908	0.502876	0.0	1.13186	2.07278
XP_005594272.1	2.41038	2.70177	2.10995	4.17816	4.00429	3.41075
XP_005594273.2	0.0	0.346025	0.105294	0.0	1.01376	2.53574
XP_005594275.1	0.061442	0.0135118	0.0245483	0.0	0.0592592	0.0578096
XP_005594277.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594280.1	0.602149	0.811424	0.531563	0.445558	0.809747	0.735431
XP_005594282.1	5.49331	5.00272	4.04041	5.89509	6.51621	12.6144
XP_005594284.1	3.35607	6.54474	7.32654	4.92975	11.7901	11.1451
XP_005594292.3	0.0	0.160939	0.097475	0.0	0.0588186	0.0573665
XP_005594297.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594301.1	1.53729	3.68791	5.01613	2.5151	1.42917	7.79104
XP_005594313.1	0.0942246	0.182174	0.15972	0.266836	0.185915	0.0
XP_005594315.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594316.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594319.1	1.07273	2.06035	0.776955	1.1522	1.55547	2.08674
XP_005594323.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594325.1	2.3845	2.34236	2.25733	2.46236	2.18539	2.76631
XP_005594329.3	0.0	0.0	0.0	0.0	0.0513143	0.0
XP_005594333.1	0.0	0.0	0.0	0.0328229	0.0	0.0
XP_005594335.3	0.0	0.0	0.0618506	0.0	0.0	0.0
XP_005594339.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594341.3	3.14079	2.34147	1.97753	3.34049	2.25206	3.60366
XP_005594344.4	0.916459	1.05249	0.645341	0.970309	0.519325	1.07087
XP_005594350.3	0.0	0.0733142	0.0444562	0.0	0.0	0.0
XP_005594360.1	0.136104	0.108569	0.127254	0.0317579	0.0687185	0.060839
XP_005594370.2	21.8954	23.1667	20.0058	15.8694	24.5843	10.2452
XP_005594375.1	2.85547	1.67158	2.39092	2.29107	0.152866	1.33349
XP_005594381.1	25.1836	26.2193	33.5232	25.5565	25.7348	19.8018
XP_005594383.1	6.97546	7.12416	7.85006	6.22211	7.72422	7.09914
XP_005594386.3	0.0	0.0436316	0.135365	0.281922	1.6677e-07	3.56767e-08
XP_005594399.1	0.284766	0.204231	0.100291	0.0	0.647293	0.00834983
XP_005594404.1	16.3098	9.12567	1.09933	5.94808	3.42689	2.43399
XP_005594405.1	0.0	0.337869	0.146541	0.304775	0.551063	0.803101
XP_005594422.3	1.13943	1.75575	0.327056	3.32403	1.29275	0.67983
XP_005594455.1	0.00435171	0.00551363	0.00507115	0.00370581	0.0040536	0.00763712
XP_005594457.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594459.3	0.0	0.0	0.0	0.0113285	0.0	0.0
XP_005594463.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594474.4	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594480.1	0.0173219	0.237534	0.0	0.0	0.234961	0.396986
XP_005594482.2	0.0837925	0.0274511	0.0278556	0.0910968	0.043725	0.0521523
XP_005594485.1	0.0	0.0	0.0	0.0	0.876575	0.0
XP_005594498.3	0.0	0.0	0.0	0.0	0.0	0.0250684
XP_005594500.1	13.8486	14.566	12.9378	20.7403	15.9689	24.8545
XP_005594501.1	0.0518739	0.111603	0.0255456	0.0447939	0.0732827	0.140424
XP_005594502.1	0.679889	0.838883	0.256895	2.99356	0.210253	1.2472
XP_005594506.1	5.74651	4.21981	4.27219	5.13881	4.27996	4.16807
XP_005594507.1	4.29464	5.11327	3.5892	4.35263	3.52465	2.48835
XP_005594508.1	14.7078	26.1121	7.8661	13.7391	11.7675	26.7291
XP_005594509.1	12.3613	13.3061	16.8501	19.8066	13.5276	13.3844
XP_005594514.2	2.27321	2.71515	2.58755	3.03015	2.84609	3.19515
XP_005594519.1	0.0	0.0481612	0.0293257	0.0643868	0.105475	0.0338718
XP_005594521.1	1.44334e-09	0.0	0.0	0.0	0.121617	1.17564
XP_005594523.3	2116.11	2372.83	2266.91	2102.71	2336.57	1705.92
XP_005594524.1	11.2631	11.5165	10.8101	9.8734	11.3672	9.64988
XP_005594538.3	3.30275	2.87185	2.44744	2.55244	2.91334	3.37386
XP_005594540.3	3.66965	4.06313	2.40244	6.88156	4.4855	11.4946
XP_005594542.1	5.5173	5.80351	4.75624	6.55688	6.05088	8.19447
XP_005594546.1	2.1262	3.53415	4.11143	2.89522	3.87381	5.70353
XP_005594548.1	6.28588	6.64676	5.77346	5.7835	5.97586	6.09632
XP_005594554.1	0.0690024	0.112327	0.0443367	0.171857	0.0445457	0.125486
XP_005594568.1	0.582594	1.1448	0.767087	0.742604	0.597705	0.322491
XP_005594569.1	1.20449	1.00699	1.37148	2.16886	1.71114	1.56384
XP_005594577.1	0.0168876	0.0614254	0.0364624	0.101578	0.0316201	0.120647
XP_005594582.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594583.1	0.00176879	0.000893029	0.000892018	0.00325658	0.00255523	0.0045276
XP_005594584.1	0.0325112	0.0105066	0.00318993	0.0558533	0.0152121	0.0290121
XP_005594586.3	0.0	0.134377	0.0815658	0.0897383	0.0981707	0.0476313
XP_005594588.1	0.152193	0.401179	0.148294	0.20049	0.353898	1.61978
XP_005594596.1	0.772151	2.42714	1.26314	0.545619	3.22946	7.11216
XP_005594598.1	0.45387	0.963863	0.52791	0.808858	0.75536	0.855586
XP_005594599.1	0.0845753	0.235854	0.153814	0.0546314	0.258055	0.09487
XP_005594600.1	4.61368	4.52742	5.11461	4.7915	4.07428	9.2906
XP_005594602.1	5.17509	7.95377	6.38458	5.42242	6.45963	8.5083
XP_005594609.1	43.6823	72.8755	50.9688	52.3563	58.6025	71.3335
XP_005594612.1	4.89693e-06	0.220883	0.139706	0.307363	0.0	1.08295
XP_005594617.1	0.294356	0.375101	0.354616	0.326332	0.143088	0.280749
XP_005594618.1	0.283401	0.513804	0.5087	0.448155	0.142955	0.375414
XP_005594627.3	5.14738	5.28142	4.55779	4.32099	4.41379	7.58237
XP_005594634.1	0.652643	0.590362	0.481048	0.56187	0.0	0.0
XP_005594647.1	0.0	1.23342e-06	1.00128e-08	0.0	0.0	0.0
XP_005594662.3	0.0	0.00725445	0.00663102	0.0	0.158847	0.0
XP_005594663.1	9.5205	7.47282	6.70023	6.28169	8.07876	8.77006
XP_005594665.1	22.2166	9.66315	22.058	23.4545	19.6814	3.0395
XP_005594670.1	0.119089	0.232544	0.165101	0.138148	0.15092	0.109192
XP_005594672.1	0.0	0.0	0.0	0.0	0.0	0.0024856
XP_005594691.1	6.37792	9.39303	9.33318	11.9584	13.5744	10.0955
XP_005594702.1	14.6104	17.8567	13.9777	16.617	14.2411	22.0987
XP_005594708.1	0.563409	1.11651	0.658001	1.83759	0.621935	0.578973
XP_005594711.1	0.0	0.0	0.00854046	0.0	0.0	0.0
XP_005594714.1	1.38058	1.06715	1.05254	0.803292	0.534836	1.75183
XP_005594716.1	0.982716	1.00253	0.78274	1.05356	0.640373	1.61068
XP_005594731.1	9.57043	11.2581	11.2205	10.2762	10.4032	12.6366
XP_005594742.1	175.737	78.3523	46.3109	131.193	87.3257	183.155
XP_005594758.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594762.2	0.126192	0.083049	0.0260064	0.109275	0.0	0.127961
XP_005594769.1	10.9425	12.1189	14.9999	16.9911	12.981	4.24307
XP_005594774.1	0.0184554	0.00387307	0.0283155	0.0157622	0.016663	0.0347598
XP_005594785.3	0.0	0.0146756	0.0335333	0.0588719	0.0	0.0309109
XP_005594787.2	0.0985493	0.0	0.019592	0.0	0.141406	0.0
XP_005594790.1	2.51518	3.2848	3.20892	4.70264	3.34139	2.36178
XP_005594796.1	0.223738	0.0	0.0	0.0	0.242346	0.0
XP_005594797.1	0.292865	0.0	0.0	0.0	0.149865	0.0
XP_005594798.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594801.2	0.0	0.0	0.0154853	0.0	0.375219	0.0
XP_005594802.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594804.2	0.0	0.0	0.141033	0.0	0.0	0.0
XP_005594810.2	0.000178316	0.0604217	0.000611695	0.0	0.000877321	0.00578604
XP_005594813.3	1.26435	0.0	0.188352	0.0	17.6694	0.0
XP_005594814.1	5.51651e-06	0.0	0.0	0.488169	0.0	0.0
XP_005594825.1	0.0	0.0	0.0	0.0	0.200547	0.0
XP_005594839.3	0.298973	0.485692	0.214087	0.0760412	0.478817	0.174758
XP_005594840.1	20.2893	13.3093	15.2505	15.3443	17.08	14.3686
XP_005594844.2	0.0655263	0.0	0.0	0.0	0.217988	0.0
XP_005594866.1	7.66463	7.17465	8.88053	8.57374	8.28616	7.9051
XP_005594876.1	0.0	0.184169	0.084871	0.174553	0.0	0.0
XP_005594886.2	0.0	0.0	0.00316267	0.0	0.0	0.0
XP_005594895.2	0.119884	0.0517117	0.0	0.0	0.311327	0.108682
XP_005594897.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594906.1	2.88424	1.86092	0.51548	1.61405	1.68094	2.68177
XP_005594910.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594912.2	0.00823388	0.0192776	0.00161072	0.0211266	0.00766487	0.0
XP_005594914.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594918.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594921.3	0.0	0.00785267	0.0	0.0	0.0343941	0.0
XP_005594930.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594940.3	0.0	0.0	0.0	0.0	2.57927e-05	0.0
XP_005594943.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005594945.1	1.25986	1.48252	1.61382	1.86991	1.53588	1.96196
XP_005594947.1	8.91065e-06	0.197249	0.117392	2.09001e-05	1.29405e-05	2.25833e-10
XP_005594952.1	2.26304	1.7801	1.64988	2.26623	2.3609	2.81532
XP_005594955.1	1.43493	2.52519	0.843104	1.6276	2.73584	4.7831
XP_005594962.1	0.0	0.794753	0.0	0.0	0.0	6.73382e-07
XP_005594973.2	67.8972	56.3128	63.4249	50.3594	49.1596	44.187
XP_005594974.3	0.0	0.197267	0.0	0.511769	0.0317889	0.0
XP_005594984.2	0.21642	0.530265	0.198753	0.403798	0.440672	0.532881
XP_005594990.1	0.0	0.0241307	0.00812195	0.0168085	0.0	0.0
XP_005594999.1	0.166671	0.0	0.0	0.0531978	0.0	0.0
XP_005595009.1	158.867	174.327	173.259	209.219	139.896	164.414
XP_005595012.1	0.18556	0.141785	0.0670897	0.087172	0.146308	0.237574
XP_005595016.1	1.39566	1.77383	1.2631	1.06478	1.49626	1.28558
XP_005595022.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595027.3	33.6041	31.2626	36.0569	37.6237	33.8272	30.8066
XP_005595028.1	6.30113	4.85789	2.59931	6.22282	6.46282	7.99498
XP_005595032.1	64.753	53.8119	79.434	69.8557	69.4517	27.4815
XP_005595037.1	0.311615	0.468911	0.362418	0.0	0.240462	1.20975
XP_005595042.1	30.6531	30.455	31.5051	32.8325	28.1709	31.0798
XP_005595046.1	8.87688	11.0896	9.53184	10.8385	11.253	9.98712
XP_005595047.3	0.193459	0.18583	0.26576	1.57824e-10	0.171245	0.286181
XP_005595049.1	41.303	29.0753	39.4582	35.3126	33.366	28.3603
XP_005595051.1	0.330533	0.564998	0.469252	0.00213032	1.54827e-06	0.000803219
XP_005595053.1	61.3547	57.4539	65.1635	55.4868	61.78	51.3343
XP_005595055.1	2.83214	2.62952	2.03362	1.98483	1.32443	2.15812
XP_005595060.1	4.03034	4.18331	3.40036	3.74856	4.31936	5.43555
XP_005595069.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595077.1	0.147524	0.122829	0.291423	0.168147	0.0	0.0
XP_005595080.1	8.58078	10.9086	10.863	9.38386	10.5156	10.6893
XP_005595082.1	13.3224	15.7033	10.2923	11.8135	12.7267	19.43
XP_005595090.1	0.995607	0.524419	1.27724	1.35165	0.40146	0.674512
XP_005595091.3	0.0	0.0968534	0.143566	0.147328	4.61814e-08	0.6649
XP_005595100.1	27.8277	30.8255	26.6491	27.7776	26.019	32.9712
XP_005595105.3	43.5012	45.3038	39.9486	47.3794	42.4461	62.0199
XP_005595108.1	0.0782788	0.0377457	0.0192263	0.0168403	0.0367069	0.0350595
XP_005595111.1	0.144515	0.194576	0.241983	0.289002	0.057538	0.04024
XP_005595121.1	15.0241	14.9388	14.7024	18.1888	15.8	16.8525
XP_005595132.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595161.3	0.046851	0.0524624	0.0573595	0.0100364	0.0655693	0.0
XP_005595163.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595173.1	0.345119	0.0	0.144555	0.0	2.69953	0.0
XP_005595195.1	4609.06	3702.8	3915.54	3615.37	3682.62	776.118
XP_005595216.3	9.00291	7.83451	6.76231	9.33764	6.60644	7.6485
XP_005595218.3	2.43548	2.29683	2.28648	3.31528	2.30585	3.95165
XP_005595235.3	0.0342183	0.0470254	0.0129003	0.0	0.0593276	0.165422
XP_005595238.3	0.0	0.0	0.00488441	0.0	0.0	0.0
XP_005595254.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595265.1	5.94645	5.59586	4.81904	5.49813	5.61965	8.21922
XP_005595266.1	0.477637	0.263049	0.253385	0.679198	0.15772	0.169067
XP_005595289.1	5.07947	4.10619	3.28398	3.93804	3.76767	6.03045
XP_005595298.1	42.3261	45.6812	48.9524	49.0145	48.8079	51.4815
XP_005595305.2	0.0	0.0974262	0.0480637	0.316136	0.222444	0.0
XP_005595306.3	0.0	0.0	0.0	0.0	0.0839166	0.0
XP_005595309.3	0.0858596	0.0	0.0	0.0	0.0	0.0
XP_005595336.2	81.0823	83.2227	89.6288	99.452	80.7443	89.5081
XP_005595349.3	0.0128684	0.00549323	0.00252189	0.0	0.0	0.0114392
XP_005595350.1	0.208811	0.391553	0.0872904	0.231649	0.0	0.586082
XP_005595357.1	7.15174	7.35997	6.97192	7.23629	7.25882	6.18217
XP_005595358.1	3.41534	2.35038	1.76196	3.07037	2.8367	3.34759
XP_005595359.4	0.0	0.0	0.029449	0.0	0.276802	0.0
XP_005595388.1	0.293154	0.37349	0.0	0.258373	0.225761	0.330505
XP_005595389.2	8.97575	9.32806	7.81421	10.9512	8.91487	10.5405
XP_005595393.1	5.78778e-10	0.0429635	0.0	0.398869	0.0	0.0
XP_005595404.1	0.15627	4.56222e-05	0.0349883	0.0	0.0	0.0207025
XP_005595406.2	0.212015	0.305595	0.0928589	0.0726306	0.269111	0.485985
XP_005595416.2	0.00244437	0.813795	0.515154	0.0018388	0.00118653	0.00198479
XP_005595435.2	21.0465	34.6053	17.0743	14.9836	50.6688	42.438
XP_005595436.3	0.0851343	0.00611445	0.0223814	0.0	0.0267699	0.077037
XP_005595441.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595442.3	4.68393e-05	0.0	1.20163e-10	0.0	0.0	1.03223e-09
XP_005595453.3	0.0841224	0.0980087	0.257927	0.0	0.159926	0.070088
XP_005595460.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595493.2	0.0	9.9671e-11	0.0	0.0	0.257428	0.303407
XP_005595522.1	2.91062	3.52029	2.00344	2.97819	2.4821	3.01877
XP_005595525.3	3.16845	2.87869	0.0147362	2.92626	6.90004	3.36688
XP_005595531.1	1.51503e-09	0.0	0.0	0.0	1.41769e-10	4.43273e-08
XP_005595533.3	9.75587	0.204319	0.2623	2.12322	0.0747799	0.608016
XP_005595538.1	37.8886	33.1078	35.7529	36.535	40.6763	37.4583
XP_005595549.3	0.0	0.0178116	0.0	0.0	0.0259928	0.0
XP_005595552.3	6.0907	4.59665	4.39135	3.93479	3.96411	3.47389
XP_005595558.2	0.0	0.0	0.0	0.0312037	0.0	0.0
XP_005595561.3	14.9398	21.236	18.893	12.0906	14.6965	11.8639
XP_005595568.1	14.6489	15.373	10.8734	12.5016	11.9562	16.161
XP_005595571.3	3.30221	3.54767	2.3419	2.90373	1.41945	4.03816
XP_005595576.3	0.0	0.1002	0.0240525	0.11099	0.17743	0.123655
XP_005595582.1	7.1078	6.55604	6.18061	9.58529	9.97962	10.8387
XP_005595583.1	1.97014	2.15032	1.17351	2.60103	2.13887	2.71973
XP_005595584.1	0.361215	0.614817	0.958112	0.524743	0.59328	1.19719
XP_005595599.1	6.17086	1.4432	1.822e-08	0.177807	0.00394783	8.52272
XP_005595602.3	0.0	0.0	0.00614888	0.0	0.00174924	0.0
XP_005595607.3	1.26726e-05	0.443559	0.0	4.59476e-10	0.0	0.0
XP_005595624.4	0.0	0.0	0.0	0.0	0.086736	0.0
XP_005595631.2	0.0414391	0.0343751	0.00787844	0.0	0.264117	0.0186941
XP_005595639.3	1.3129	1.48961	1.24456	0.901141	1.17628	1.70873
XP_005595645.1	0.597605	0.623309	0.11813	0.543371	0.0	1.33951
XP_005595646.3	2.67159	4.96264	3.93322	3.4935	5.15975	4.20505
XP_005595658.3	0.670282	0.846709	0.435289	0.549768	0.724179	0.928999
XP_005595660.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595682.3	1.51999	1.3556	0.763505	1.31125	0.525671	1.59902
XP_005595718.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595727.1	0.111825	0.609094	0.493333	0.823667	1.13546	1.39717
XP_005595732.3	591.082	677.851	510.86	699.785	835.151	858.608
XP_005595735.1	19.9486	20.0333	7.68097	23.4091	16.3044	26.4244
XP_005595747.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595749.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595758.1	0.76718	1.31295	1.01463	1.65673	1.73971	0.928541
XP_005595769.3	0.135692	0.0191367	0.0191399	0.0748124	0.0375514	0.0
XP_005595809.1	0.0	0.112732	0.0	0.0	0.0	0.0
XP_005595901.1	0.0358766	0.00782923	0.00600475	0.0	0.0	0.0297522
XP_005595935.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595936.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005595941.3	0.0	0.0313039	0.113529	0.375861	0.0	0.0
XP_005595956.3	0.0	0.0116558	0.00533428	0.0472626	0.0	0.0
XP_005595970.1	0.0	0.120095	0.134517	0.0	0.0	0.133892
XP_005595998.3	0.339256	0.348938	0.214658	0.608225	0.0683899	0.130939
XP_005596002.3	0.893028	0.599559	0.451509	0.658915	0.966796	0.690876
XP_005596010.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005596015.2	0.0	0.12721	0.0582241	0.0696202	0.0253135	0.266957
XP_005596017.4	56.6264	65.1324	62.8733	88.6182	63.4423	70.3472
XP_005596020.4	4.44294	4.07013	2.8531	4.16106	4.2281	5.36541
XP_005596022.3	0.0	0.0	0.0	0.0	0.0	0.0511979
XP_005596026.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005596027.4	0.0813636	0.0756518	0.0233829	0.0	0.025134	0.0
XP_005596029.4	14.1239	15.8054	15.7673	15.0069	16.9369	16.0486
XP_005596032.4	1.80847	2.88915	1.8286	2.15998	2.07083	1.92935
XP_005596033.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_005596040.1	0.0	0.294602	0.0	0.0	0.0	0.0
XP_005596042.2	0.9407	0.457627	0.70604	0.490298	0.22938	0.557048
XP_005596043.2	1358.65	1192.67	1504.7	919.621	1038.19	1779.0
XP_005596046.4	0.150731	0.278364	0.114549	0.22753	0.136091	0.334122
XP_005596055.3	0.0298315	0.128666	0.264837	0.0774439	0.14084	0.0270396
XP_005596057.3	0.0697009	0.0462273	0.0279458	0.0	0.0	0.0
XP_005596058.4	0.0885093	0.250348	0.114147	0.0385995	0.759436	0.326359
XP_005596060.4	3.18477	5.30448	4.23813	4.37204	3.35116	4.22423
XP_005596064.4	0.0666873	0.064433	0.0435635	0.0786116	0.123445	0.129098
XP_005596069.1	2.26928	2.04931	2.14792	3.47793	3.38369	3.84773
XP_005596070.4	0.275827	0.067282	0.0931974	0.0671928	0.152439	0.0434134
XP_005596077.4	0.0	0.030384	0.0278055	0.121933	0.0532096	0.280704
XP_005596084.2	0.369538	0.0	0.0615218	0.0542363	3.56446	0.0
XP_005596087.3	1.52421	1.94766	1.37353	2.48148	2.6103	3.36812
XP_005596092.2	1.22085	1.10957	1.24285	0.789606	0.507738	0.676001
XP_005596101.4	0.00876674	0.0015488	0.00143047	0.0	0.0340991	0.0302878
XP_005596103.4	0.904469	1.25534	0.866136	0.599721	1.20112	1.18054
XP_005596108.3	0.400323	0.206095	0.347274	0.765991	1.48537	0.252709
XP_005596112.1	60.2443	41.6083	37.2585	41.6846	50.261	27.6176
XP_005596117.2	0.220222	0.194918	0.0466243	0.0	0.0	6.23774e-05
XP_005596118.4	0.105328	0.176228	0.0428634	0.145139	0.0791037	0.0945106
XP_005596120.3	38.6942	41.2548	39.4274	44.7818	41.2996	64.3809
XP_005596124.3	0.811434	0.955332	0.467841	0.749588	0.355737	0.53025
XP_005596130.3	86.342	61.5627	39.6508	66.7104	113.611	159.424
XP_005596132.3	0.0500808	0.0697056	0.0127156	0.0	0.021412	0.25766
XP_005596134.4	0.112854	0.0289283	0.0	0.0	0.0	0.0
XP_005596136.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_005596137.4	237.137	207.646	226.873	245.446	203.264	166.97
XP_005596139.3	0.0	0.0	0.0	0.0	0.0473233	0.0
XP_006227662.2	0.515268	0.948736	0.392656	0.589644	0.969313	0.338744
XP_006227670.2	0.0	0.116388	0.0	0.0	0.0	0.0
XP_006227699.1	0.0	0.0186784	0.0	0.0	0.0	0.0200297
XP_006227704.1	0.168888	0.24163	1.43122	0.0439713	0.174914	0.102572
XP_006227785.1	0.0	0.0	0.280736	0.0	0.0240817	0.0
XP_006227801.1	0.583206	0.0	0.0	0.0	0.339433	0.0
XP_006227808.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_006227849.1	0.0	0.187862	0.269678	0.839238	0.32218	0.0
XP_006227875.1	16.7201	15.4526	19.4848	19.0739	15.7781	16.2526
XP_006227880.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_006227918.1	0.0213087	0.0255953	0.0	0.0108628	0.0	0.0
XP_006227920.3	3.89168	0.973182	4.239	3.61017	1.30726	1.87315
XP_006227950.1	0.00304774	0.0	0.0101994	0.0334412	0.00655888	0.00996897
XP_006227963.1	0.604257	0.615954	1.38356	1.02077	0.9187	0.818278
XP_006227981.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228020.1	2.36399	9.67047	6.24524	5.69305	6.09301	6.01506
XP_006228044.1	11.6488	12.1056	13.8921	13.3045	15.2778	13.5111
XP_006228046.1	0.0	0.0	0.0973364	0.0	0.0	0.0
XP_006228066.1	0.235387	0.157472	0.562549	0.0	0.00138755	0.0
XP_006228084.2	5.27432e-06	0.0	1.49041e-06	1.0923e-05	3.94944e-07	2.43566e-07
XP_006228150.1	2.04746	2.23779	2.77221	3.85888	1.46715	2.51621
XP_006228161.2	1.8636e-05	0.78481	0.615368	0.521435	1.76614e-05	0.706652
XP_006228173.1	0.394755	0.0126854	0.0	0.1772	0.512634	0.18489
XP_006228221.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228226.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228239.1	0.96355	0.0967484	1.52057	0.984588	0.817859	8.81672e-10
XP_006228267.1	0.248629	0.16743	0.187335	0.176712	0.227127	0.099482
XP_006228279.1	0.2176	0.0	0.157838	0.0	0.0	0.0
XP_006228280.1	27.3136	22.4957	25.1197	22.3848	21.8121	19.6887
XP_006228289.1	1.47238	2.68084	2.25268	1.70555	1.57384	1.43195
XP_006228330.1	1.13365	0.637548	0.955197	0.894684	0.763592	0.0
XP_006228384.1	1.37715	0.733603	0.992974	0.970133	0.351763	1.04301
XP_006228414.1	0.149418	0.226707	0.323327	0.198835	0.299844	0.248029
XP_006228417.2	0.0	0.0	0.0	0.0424861	0.0609763	0.0
XP_006228422.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228441.1	0.195302	0.0	0.0	0.0	0.305148	0.139271
XP_006228444.1	0.60479	0.704216	0.479886	4.26957e-09	0.490819	0.793243
XP_006228472.2	1.21172	1.30099	2.21491	1.97032	0.88211	1.67127
XP_006228531.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228576.1	0.14322	0.25785	0.138957	0.046573	0.167709	0.0529176
XP_006228613.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228619.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228627.1	2.71091e-05	1.72514e-10	0.00962312	0.802908	0.298746	0.474729
XP_006228700.2	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228715.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006228824.1	0.0	0.0	0.0679674	0.0	0.0	0.0
XP_006228881.1	0.0	0.0	0.0416741	0.0	1.77723e-07	0.0
XP_006228961.2	0.0	0.0	3.38157e-10	0.0	0.0	0.0
XP_006228976.1	0.970527	0.974164	2.92076	0.854665	0.890989	1.16755
XP_006228993.1	6.73081e-06	1.11755e-05	2.64943e-06	1.07927e-05	5.24722e-06	4.44052e-08
XP_006228997.1	0.459099	0.144215	0.420041	0.441209	6.44805e-06	0.537599
XP_006229003.1	1.11322	1.08544	1.47013	1.39114	1.51746	1.069
XP_006229008.1	0.0688875	1.0644	1.26982	1.06831	0.0662146	0.667385
XP_006229025.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006229058.1	0.859002	0.215326	1.15686	1.36699	0.21289	0.869792
XP_006229069.3	0.0	0.0	0.0	0.0	0.0	0.0
XP_006229076.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_006229083.1	8.76936	6.14582	4.77423	3.85373	3.60435	5.75497
XP_006229128.1	0.0	0.00127599	0.0	0.0	0.0	0.0
XP_006229165.2	0.0	0.0	0.0837152	0.0	0.0	0.0
XP_006229170.1	9.92937	5.82898	7.64911	5.81376	8.14766	7.28047
XP_006229173.1	0.0	0.0	0.0	0.0	0.0	0.0
